[2021-06-27 01:04:42,795] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107905320372900, count = 90000, msg = SetResultCommand{id='d698464e-ac75-4584-b9f2-2ec6d951a1ed89999', result=true}
[2021-06-27 01:04:42,962] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 107905486449600, count = 100000, msg = SetResultCommand{id='d698464e-ac75-4584-b9f2-2ec6d951a1ed99999', result=true}
[2021-06-27 01:08:15,307] [main] [INFO ] [cn.ttplatform.wh.demo.Client.main(Client.java:114)]: start at 108117829678300
[2021-06-27 01:08:16,512] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108119036789600, count = 10000, msg = SetResultCommand{id='49bbc2a1-45cb-42d8-8761-adf593d813f69999', result=true}
[2021-06-27 01:08:16,766] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108119290585300, count = 20000, msg = SetResultCommand{id='49bbc2a1-45cb-42d8-8761-adf593d813f619999', result=true}
[2021-06-27 01:08:17,303] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108119826773600, count = 30000, msg = SetResultCommand{id='49bbc2a1-45cb-42d8-8761-adf593d813f629999', result=true}
[2021-06-27 01:08:17,458] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108119982007200, count = 40000, msg = SetResultCommand{id='49bbc2a1-45cb-42d8-8761-adf593d813f639999', result=true}
[2021-06-27 01:08:17,579] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108120103198700, count = 50000, msg = SetResultCommand{id='49bbc2a1-45cb-42d8-8761-adf593d813f649999', result=true}
[2021-06-27 01:08:17,695] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108120219637600, count = 60000, msg = SetResultCommand{id='49bbc2a1-45cb-42d8-8761-adf593d813f659999', result=true}
[2021-06-27 01:08:17,814] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108120338155100, count = 70000, msg = SetResultCommand{id='49bbc2a1-45cb-42d8-8761-adf593d813f669999', result=true}
[2021-06-27 01:08:17,919] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108120443527500, count = 80000, msg = SetResultCommand{id='49bbc2a1-45cb-42d8-8761-adf593d813f679999', result=true}
[2021-06-27 01:08:18,032] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108120556732700, count = 90000, msg = SetResultCommand{id='49bbc2a1-45cb-42d8-8761-adf593d813f689999', result=true}
[2021-06-27 01:08:18,122] [nioEventLoopGroup-2-1] [INFO ] [cn.ttplatform.wh.demo.ClientDuplexChannelHandler.channelRead(ClientDuplexChannelHandler.java:48)]: time = 108120647228500, count = 100000, msg = SetResultCommand{id='49bbc2a1-45cb-42d8-8761-adf593d813f699999', result=true}
[2021-06-27 01:11:07,596] [main] [INFO ] [cn.ttplatform.wh.demo.Client.main(Client.java:114)]: start at 108290120087200
